FMT, 128, 89, FMT, BBnNZ, Type,Length,Name,Format,Columns
FMT, 129, 31, PARM, QNf, TimeUS,Name,Value
FMT, 130, 50, GPS, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 132, 49, IMU, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 133, 75, MSG, QZ, TimeUS,Message
FMT, 134, 39, RCIN, Qhhhhhhhhhhhhhh, TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
FMT, 135, 35, RCOU, Qhhhhhhhhhhhh, TimeUS,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12
FMT, 137, 25, BARO, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 138, 17, POWR, QCCH, TimeUS,Vcc,VServo,Flags
FMT, 145, 45, CMD, QHHHfffffff, TimeUS,CTot,CNum,CId,Prm1,Prm2,Prm3,Prm4,Lat,Lng,Alt
FMT, 146, 20, RAD, QBBBBBHH, TimeUS,RSSI,RemRSSI,TxBuf,Noise,RemNoise,RxErrors,Fixed
FMT, 148, 39, CAM, QIHLLeeccC, TimeUS,GPSTime,GPSWeek,Lat,Lng,Alt,RelAlt,Roll,Pitch,Yaw
FMT, 164, 29, ARSP, Qffcff, TimeUS,Airspeed,DiffPress,Temp,RawPress,Offset
FMT, 166, 25, CURR, QhhhHfh, TimeUS,Throttle,Volt,Curr,Vcc,CurrTot,Volt2
FMT, 165, 27, ATT, QccccCCCC, TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw
FMT, 167, 30, MAG, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 170, 13, MODE, QMB, TimeUS,Mode,ModeNum
FMT, 131, 50, GPS2, QBIHBcLLeeEefB, TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,RAlt,Alt,Spd,GCrs,VZ,U
FMT, 136, 49, IMU2, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 149, 49, IMU3, QffffffIIfBB, TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,ErrG,ErrA,Temp,GyHlt,AcHlt
FMT, 139, 29, AHR2, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 180, 27, POS, QLLff, TimeUS,Lat,Lng,Alt,RelAlt
FMT, 140, 29, SIM, QccCfLL, TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng
FMT, 141, 47, EKF1, QccCffffffccc, TimeUS,Roll,Pitch,Yaw,VN,VE,VD,PN,PE,PD,GX,GY,GZ
FMT, 142, 30, EKF2, Qbbbcchhhhhh, TimeUS,Ratio,AZ1bias,AZ2bias,VWN,VWE,MN,ME,MD,MX,MY,MZ
FMT, 143, 31, EKF3, Qcccccchhhc, TimeUS,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IVT
FMT, 144, 31, EKF4, QcccccccbbBBH, TimeUS,SV,SP,SH,SMX,SMY,SMZ,SVT,OFN,EFE,FS,TS,SS
FMT, 150, 34, TERR, QBLLHffHH, TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded
FMT, 151, 18, UBX1, QBHBBH, TimeUS,Instance,noisePerMS,jamInd,aPower,agcCnt
FMT, 152, 16, UBX2, QBbBbB, TimeUS,Instance,ofsI,magI,ofsQ,magQ
FMT, 153, 24, UBX3, QBfff, TimeUS,Instance,hAcc,vAcc,sAcc
FMT, 171, 42, GRAW, QIHBBddfBbB, TimeUS,WkMS,Week,numSV,sv,cpMes,prMes,doMes,mesQI,cno,lli
FMT, 172, 24, GRXH, QdHbBB, TimeUS,rcvTime,week,leapS,numMeas,recStat
FMT, 173, 41, GRXS, QddfBBBHBBBBB, TimeUS,prMes,cpMes,doMes,gnss,sv,freq,lock,cno,prD,cpD,doD,trk
FMT, 154, 19, ESC1, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 155, 19, ESC2, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 156, 19, ESC3, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 157, 19, ESC4, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 158, 19, ESC5, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 159, 19, ESC6, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 160, 19, ESC7, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 161, 19, ESC8, Qcccc, TimeUS,RPM,Volt,Curr,Temp
FMT, 162, 28, EKF5, QBhhhcccCC, TimeUS,normInnov,FIX,FIY,AFI,HAGL,offset,RI,meaRng,errHAGL
FMT, 168, 30, MAG2, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 169, 30, MAG3, QhhhhhhhhhB, TimeUS,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOfsX,MOfsY,MOfsZ,Health
FMT, 174, 31, ACC1, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 175, 31, ACC2, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 176, 31, ACC3, QQfff, TimeUS,SampleUS,AccX,AccY,AccZ
FMT, 177, 31, GYR1, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 178, 31, GYR2, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 179, 31, GYR3, QQfff, TimeUS,SampleUS,GyrX,GyrY,GyrZ
FMT, 181, 35, PIDR, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 182, 35, PIDP, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 183, 35, PIDY, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 184, 35, PIDA, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 185, 35, PIDS, Qffffff, TimeUS,Des,P,I,D,FF,AFF
FMT, 163, 25, BAR2, Qffcf, TimeUS,Alt,Press,Temp,CRt
FMT, 186, 35, VIBE, QfffIII, TimeUS,VibeX,VibeY,VibeZ,Clip0,Clip1,Clip2
FMT, 187, 43, IMT, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 188, 43, IMT2, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 189, 43, IMT3, Qffffffff, TimeUS,DelT,DelvT,DelAX,DelAY,DelAZ,DelVX,DelVY,DelVZ
FMT, 190, 24, ORGN, QBLLe, TimeUS,Type,Lat,Lng,Alt
FMT, 191, 19, RPM, Qff, TimeUS,rpm1,rpm2
FMT, 2, 30, PM, QIHIhhhBH, TimeUS,LTime,MLC,gDt,GDx,GDy,GDz,I2CErr,INSErr
FMT, 3, 14, STRT, QBH, TimeUS,SType,CTot
FMT, 0, 27, CTUN, Qcccchhf, TimeUS,NavRoll,Roll,NavPitch,Pitch,ThrOut,RdrOut,AccY
FMT, 1, 33, NTUN, QCfccccfI, TimeUS,Yaw,WpDist,TargBrg,NavBrg,AltErr,Arspd,Alt,GSpdCM
FMT, 8, 31, SONR, QHfffBBf, TimeUS,DistCM,Volt,BaroAlt,GSpd,Thr,Cnt,Corr
FMT, 9, 14, ARM, QBH, TimeUS,ArmState,ArmChecks
FMT, 147, 27, ATRP, QBBcfff, TimeUS,Type,State,Servo,Demanded,Achieved,P
FMT, 10, 18, STAT, QBfBB, TimeUS,isFlying,isFlyProb,Armed,Safety
FMT, 11, 28, OF, QBffff, TimeUS,Qual,flowX,flowY,bodyX,bodyY
FMT, 6, 59, TECS, Qffffffffffff, TimeUS,h,dh,h_dem,dh_dem,sp_dem,sp,dsp,ith,iph,th,ph,dsp_dem
MSG, 3453000, ArduPlane V3.4.0 (368af2ce)
PARM, 3624000, RNGFND2_SCALING, 3
PARM, 3625000, RNGFND2_OFFSET, 0
PARM, 3626000, RNGFND2_FUNCTION, 0
PARM, 3627000, RNGFND2_MIN_CM, 20
PARM, 3628000, RNGFND2_MAX_CM, 700
PARM, 3629000, RNGFND2_STOP_PIN, -1
PARM, 3630000, RNGFND2_SETTLE, 0
PARM, 3631000, RNGFND2_RMETRIC, 1
PARM, 3632000, RNGFND2_GNDCLEAR, 10
PARM, 3633000, RNGFND_LANDING, 0
PARM, 3634000, TERRAIN_ENABLE, 1
PARM, 3635000, TERRAIN_SPACING, 100
PARM, 3636000, RC1_MIN, 1000
PARM, 3637000, RC1_TRIM, 1500
PARM, 3638000, RC1_MAX, 2000
PARM, 3639000, RC1_REV, 1
PARM, 3640000, RC1_DZ, 30
PARM, 3641000, RC2_MIN, 1000
PARM, 3642000, RC2_TRIM, 1500
PARM, 3643000, RC2_MAX, 2000
PARM, 3644000, RC2_REV, -1
PARM, 3645000, RC2_DZ, 30
PARM, 3646000, RC3_MIN, 1000
PARM, 3647000, RC3_TRIM, 1000
PARM, 3648000, RC3_MAX, 2000
PARM, 3649000, RC3_REV, 1
PARM, 3650000, RC3_DZ, 30
PARM, 3651000, RC4_MIN, 1000
PARM, 3652000, RC4_TRIM, 1500
PARM, 3653000, RC4_MAX, 2000
PARM, 3654000, RC4_REV, -1
PARM, 3655000, RC4_DZ, 30
PARM, 3656000, RC5_MIN, 1000
PARM, 3657000, RC5_TRIM, 1500
PARM, 3658000, RC5_MAX, 2000
PARM, 3659000, RC5_REV, 1
PARM, 3660000, RC5_DZ, 0
PARM, 3661000, RC5_FUNCTION, 0
PARM, 3662000, RC6_MIN, 1000
PARM, 3663000, RC6_TRIM, 1500
PARM, 3664000, RC6_MAX, 2000
PARM, 3665000, RC6_REV, 1
PARM, 3666000, RC6_DZ, 0
PARM, 3667000, RC6_FUNCTION, 0
PARM, 3668000, RC7_MIN, 1000
PARM, 3669000, RC7_TRIM, 1500
PARM, 3670000, RC7_MAX, 2000
PARM, 3671000, RC7_REV, 1
PARM, 3672000, RC7_DZ, 0
PARM, 3673000, RC7_FUNCTION, 0
PARM, 3674000, RC8_MIN, 1000
PARM, 3675000, RC8_TRIM, 1500
PARM, 3676000, RC8_MAX, 2000
PARM, 3677000, RC8_REV, 1
PARM, 3678000, RC8_DZ, 0
PARM, 3679000, RC8_FUNCTION, 0
PARM, 3680000, RLL2SRV_TCONST, 0.5
PARM, 3681000, RLL2SRV_P, 2.5
PARM, 3682000, RLL2SRV_D, 0.2
PARM, 3683000, RLL2SRV_I, 0.3
PARM, 3684000, RLL2SRV_RMAX, 0
PARM, 3685000, RLL2SRV_IMAX, 3000
PARM, 3686000, RLL2SRV_FF, 0
PARM, 3687000, PTCH2SRV_TCONST, 0.5
PARM, 3688000, PTCH2SRV_P, 2.5
PARM, 3689000, PTCH2SRV_D, 0.2
PARM, 3690000, PTCH2SRV_I, 0.3
PARM, 3691000, PTCH2SRV_RMAX_UP, 0
PARM, 3692000, PTCH2SRV_RMAX_DN, 0
PARM, 3693000, PTCH2SRV_RLL, 1
PARM, 3694000, PTCH2SRV_IMAX, 3000
PARM, 3695000, PTCH2SRV_FF, 0
PARM, 3696000, YAW2SRV_SLIP, 0
PARM, 3697000, YAW2SRV_INT, 0
PARM, 3698000, YAW2SRV_DAMP, 0
PARM, 3699000, YAW2SRV_RLL, 1
PARM, 3700000, YAW2SRV_IMAX, 1500
PARM, 3701000, STEER2SRV_TCONST, 0.75
PARM, 3702000, STEER2SRV_P, 1.8
PARM, 3703000, STEER2SRV_I, 0.2
PARM, 3704000, STEER2SRV_D, 0.005
PARM, 3705000, STEER2SRV_IMAX, 1500
PARM, 3706000, STEER2SRV_MINSPD, 1
PARM, 3707000, STEER2SRV_FF, 0
PARM, 3708000, COMPASS_OFS_X, 4.801813
PARM, 3709000, COMPASS_OFS_Y, 13.29099
PARM, 3710000, COMPASS_OFS_Z, -14.93007
PARM, 3711000, COMPASS_DEC, 0
PARM, 3712000, COMPASS_LEARN, 1
PARM, 3713000, COMPASS_USE, 1
PARM, 3714000, COMPASS_AUTODEC, 1
PARM, 3715000, COMPASS_MOTCT, 0
PARM, 3716000, COMPASS_MOT_X, 0
PARM, 3717000, COMPASS_MOT_Y, 0
PARM, 3718000, COMPASS_MOT_Z, 0
PARM, 3719000, COMPASS_ORIENT, 0
PARM, 3720000, COMPASS_EXTERNAL, 0
PARM, 3721000, COMPASS_OFS2_X, 4.801813
PARM, 3722000, COMPASS_OFS2_Y, 13.29099
PARM, 3723000, COMPASS_OFS2_Z, -14.93007
PARM, 3724000, COMPASS_MOT2_X, 0
PARM, 3725000, COMPASS_MOT2_Y, 0
PARM, 3726000, COMPASS_MOT2_Z, 0
PARM, 3727000, COMPASS_PRIMARY, 0
PARM, 3728000, COMPASS_OFS3_X, 0
PARM, 3729000, COMPASS_OFS3_Y, 0
PARM, 3730000, COMPASS_OFS3_Z, 0
PARM, 3731000, COMPASS_MOT3_X, 0
PARM, 3732000, COMPASS_MOT3_Y, 0
PARM, 3733000, COMPASS_MOT3_Z, 0
PARM, 3734000, COMPASS_DEV_ID, 0
PARM, 3735000, COMPASS_DEV_ID2, 0
PARM, 3736000, COMPASS_DEV_ID3, 0
PARM, 3737000, COMPASS_USE2, 1
PARM, 3738000, COMPASS_ORIENT2, 0
PARM, 3739000, COMPASS_EXTERN2, 0
PARM, 3740000, COMPASS_USE3, 1
PARM, 3741000, COMPASS_ORIENT3, 0
PARM, 3742000, COMPASS_EXTERN3, 0
PARM, 3743000, SCHED_DEBUG, 0
PARM, 3744000, RCMAP_ROLL, 1
PARM, 3745000, RCMAP_PITCH, 2
PARM, 3746000, RCMAP_THROTTLE, 3
PARM, 3747000, RCMAP_YAW, 4
PARM, 3748000, SR0_RAW_SENS, 4
PARM, 3749000, SR0_EXT_STAT, 4
PARM, 3750000, SR0_RC_CHAN, 4
PARM, 3751000, SR0_RAW_CTRL, 4
PARM, 3752000, SR0_POSITION, 4
PARM, 3753000, SR0_EXTRA1, 4
PARM, 3754000, SR0_EXTRA2, 4
PARM, 3755000, SR0_EXTRA3, 4
PARM, 3756000, SR0_PARAMS, 10
PARM, 3757000, SR1_RAW_SENS, 1
PARM, 3758000, SR1_EXT_STAT, 1
PARM, 3759000, SR1_RC_CHAN, 1
PARM, 3760000, SR1_RAW_CTRL, 1
PARM, 3761000, SR1_POSITION, 1
PARM, 3762000, SR1_EXTRA1, 1
PARM, 3763000, SR1_EXTRA2, 1
PARM, 3764000, SR1_EXTRA3, 1
PARM, 3765000, SR1_PARAMS, 10
PARM, 3766000, SR2_RAW_SENS, 1
PARM, 3767000, SR2_EXT_STAT, 1
PARM, 3768000, SR2_RC_CHAN, 1
PARM, 3769000, SR2_RAW_CTRL, 1
PARM, 3770000, SR2_POSITION, 1
PARM, 3771000, SR2_EXTRA1, 1
PARM, 3772000, SR2_EXTRA2, 1
PARM, 3773000, SR2_EXTRA3, 1
PARM, 3774000, SR2_PARAMS, 10
PARM, 3775000, SR3_RAW_SENS, 1
PARM, 3776000, SR3_EXT_STAT, 1
PARM, 3777000, SR3_RC_CHAN, 1
PARM, 3778000, SR3_RAW_CTRL, 1
PARM, 3779000, SR3_POSITION, 1
PARM, 3780000, SR3_EXTRA1, 1
PARM, 3781000, SR3_EXTRA2, 1
PARM, 3782000, SR3_EXTRA3, 1
PARM, 3783000, SR3_PARAMS, 10
PARM, 3784000, INS_PRODUCT_ID, 0
PARM, 3785000, INS_GYROFFS_X, 0
PARM, 3786000, INS_GYROFFS_Y, 0
PARM, 3787000, INS_GYROFFS_Z, 0
PARM, 3788000, INS_GYR2OFFS_X, 0
PARM, 3789000, INS_GYR2OFFS_Y, 0
PARM, 3790000, INS_GYR2OFFS_Z, 0
PARM, 3791000, INS_GYR3OFFS_X, 0
PARM, 3792000, INS_GYR3OFFS_Y, 0
PARM, 3793000, INS_GYR3OFFS_Z, 0
PARM, 3794000, INS_ACCSCAL_X, 1.001
PARM, 3795000, INS_ACCSCAL_Y, 1.001
PARM, 3796000, INS_ACCSCAL_Z, 1.001
PARM, 3797000, INS_ACCOFFS_X, 0.001
PARM, 3798000, INS_ACCOFFS_Y, 0.001
PARM, 3799000, INS_ACCOFFS_Z, 0.001
PARM, 3800000, INS_ACC2SCAL_X, 1.001
PARM, 3801000, INS_ACC2SCAL_Y, 1.001
PARM, 3802000, INS_ACC2SCAL_Z, 1.001
PARM, 3803000, INS_ACC2OFFS_X, 0.001
PARM, 3804000, INS_ACC2OFFS_Y, 0.001
PARM, 3805000, INS_ACC2OFFS_Z, 0.001
PARM, 3806000, INS_ACC3SCAL_X, 0
PARM, 3807000, INS_ACC3SCAL_Y, 0
PARM, 3808000, INS_ACC3SCAL_Z, 0
PARM, 3809000, INS_ACC3OFFS_X, 0
PARM, 3810000, INS_ACC3OFFS_Y, 0
PARM, 3811000, INS_ACC3OFFS_Z, 0
PARM, 3812000, INS_GYRO_FILTER, 20
PARM, 3813000, INS_ACCEL_FILTER, 20
PARM, 3814000, INS_USE, 1
PARM, 3815000, INS_USE2, 1
PARM, 3816000, AHRS_GPS_GAIN, 1
PARM, 3817000, AHRS_GPS_USE, 1
PARM, 3818000, AHRS_YAW_P, 0.2
PARM, 3819000, AHRS_RP_P, 0.2
PARM, 3820000, AHRS_WIND_MAX, 0
PARM, 3821000, AHRS_TRIM_X, 0
PARM, 3822000, AHRS_TRIM_Y, 0
PARM, 3823000, AHRS_TRIM_Z, 0
PARM, 3824000, AHRS_ORIENTATION, 0
PARM, 3825000, AHRS_COMP_BETA, 0.1
PARM, 3826000, AHRS_GPS_MINSATS, 6
PARM, 3827000, AHRS_EKF_USE, 1
PARM, 3828000, ARSPD_ENABLE, 1
PARM, 3829000, ARSPD_USE, 1
PARM, 3830000, ARSPD_OFFSET, 2013.475
PARM, 3831000, ARSPD_RATIO, 1.9936
PARM, 3832000, ARSPD_PIN, 1
PARM, 3833000, ARSPD_AUTOCAL, 0
PARM, 3834000, ARSPD_TUBE_ORDER, 2
PARM, 3835000, ARSPD_SKIP_CAL, 0
PARM, 3836000, NAVL1_PERIOD, 15
PARM, 3837000, NAVL1_DAMPING, 0.75
PARM, 3838000, TECS_CLMB_MAX, 5
PARM, 3839000, TECS_SINK_MIN, 2
PARM, 3840000, TECS_TIME_CONST, 5
PARM, 3841000, TECS_THR_DAMP, 0.5
PARM, 3842000, TECS_INTEG_GAIN, 0.1
PARM, 3843000, TECS_VERT_ACC, 7
PARM, 3844000, TECS_HGT_OMEGA, 3
PARM, 3845000, TECS_SPD_OMEGA, 2
PARM, 3846000, TECS_RLL2THR, 10
PARM, 3847000, TECS_SPDWEIGHT, 1
PARM, 3848000, TECS_PTCH_DAMP, 0
PARM, 3849000, TECS_SINK_MAX, 5
PARM, 3850000, TECS_LAND_ARSPD, -1
PARM, 3851000, TECS_LAND_THR, -1
PARM, 3852000, TECS_LAND_SPDWGT, 1
PARM, 3853000, TECS_PITCH_MAX, 0
PARM, 3854000, TECS_PITCH_MIN, 0
PARM, 3855000, TECS_LAND_SINK, 0.25
PARM, 3856000, TECS_LAND_TCONST, 2
PARM, 3857000, TECS_LAND_DAMP, 0.5
PARM, 3858000, TECS_LAND_PMAX, 10
PARM, 3859000, MNT_DEFLT_MODE, 3
PARM, 3860000, MNT_RETRACT_X, 0
PARM, 3861000, MNT_RETRACT_Y, 0
PARM, 3862000, MNT_RETRACT_Z, 0
PARM, 3863000, MNT_NEUTRAL_X, 0
PARM, 3864000, MNT_NEUTRAL_Y, 0
PARM, 3865000, MNT_NEUTRAL_Z, 0
PARM, 3866000, MNT_STAB_ROLL, 0
PARM, 3867000, MNT_STAB_TILT, 0
PARM, 3868000, MNT_STAB_PAN, 0
PARM, 3869000, MNT_RC_IN_ROLL, 0
PARM, 3870000, MNT_ANGMIN_ROL, -4500
PARM, 3871000, MNT_ANGMAX_ROL, 4500
PARM, 3872000, MNT_RC_IN_TILT, 0
PARM, 3873000, MNT_ANGMIN_TIL, -4500
PARM, 3874000, MNT_ANGMAX_TIL, 4500
PARM, 3875000, MNT_RC_IN_PAN, 0
PARM, 3876000, MNT_ANGMIN_PAN, -4500
PARM, 3877000, MNT_ANGMAX_PAN, 4500
PARM, 3878000, MNT_JSTICK_SPD, 0
PARM, 3879000, MNT_LEAD_RLL, 0
PARM, 3880000, MNT_LEAD_PTCH, 0
PARM, 3881000, MNT_TYPE, 0
PARM, 3882000, MNT_OFF_JNT_X, 0
PARM, 3883000, MNT_OFF_JNT_Y, 0
PARM, 3884000, MNT_OFF_JNT_Z, 0
PARM, 3885000, MNT_OFF_ACC_X, 0
PARM, 3886000, MNT_OFF_ACC_Y, 0
PARM, 3887000, MNT_OFF_ACC_Z, 0
PARM, 3888000, MNT_OFF_GYRO_X, 0
PARM, 3889000, MNT_OFF_GYRO_Y, 0
PARM, 3890000, MNT_OFF_GYRO_Z, 0
PARM, 3891000, MNT_K_RATE, 5
PARM, 3892000, BATT_MONITOR, 4
PARM, 3893000, BATT_VOLT_PIN, 13
PARM, 3894000, BATT_CURR_PIN, 12
PARM, 3895000, BATT_VOLT_MULT, 10.1
PARM, 3896000, BATT_AMP_PERVOLT, 17
PARM, 3897000, BATT_AMP_OFFSET, 0
PARM, 3898000, BATT_CAPACITY, 3300
PARM, 3899000, BATT2_MONITOR, 0
PARM, 3900000, BATT2_VOLT_PIN, 13
PARM, 3901000, BATT2_CURR_PIN, 12
PARM, 3902000, BATT2_VOLT_MULT, 10.1
PARM, 3903000, BATT2_AMP_PERVOL, 17
PARM, 3904000, BATT2_AMP_OFFSET, 0
PARM, 3905000, BATT2_CAPACITY, 3300
PARM, 3906000, BRD_SERIAL_NUM, 0
PARM, 3907000, SIM_BARO_RND, 0.2
PARM, 3908000, SIM_GYR_RND, 0
PARM, 3909000, SIM_ACC_RND, 0
PARM, 3910000, SIM_MAG_RND, 0
PARM, 3911000, SIM_GPS_DISABLE, 0
PARM, 3912000, SIM_DRIFT_SPEED, 0.05
PARM, 3913000, SIM_DRIFT_TIME, 5
PARM, 3914000, SIM_GPS_DELAY, 1
PARM, 3915000, SIM_ENGINE_MUL, 1
PARM, 3916000, SIM_WIND_SPD, 0
PARM, 3917000, SIM_WIND_DIR, 180
PARM, 3918000, SIM_WIND_TURB, 0
PARM, 3919000, SIM_GPS_TYPE, 1
PARM, 3920000, SIM_GPS_BYTELOSS, 0
PARM, 3921000, SIM_GPS_NUMSATS, 10
PARM, 3922000, SIM_MAG_ERROR, 0
PARM, 3923000, SIM_SERVO_RATE, 0
PARM, 3924000, SIM_GPS_GLITCH_X, 0
PARM, 3925000, SIM_GPS_GLITCH_Y, 0
PARM, 3926000, SIM_GPS_GLITCH_Z, 0
PARM, 3927000, SIM_GPS_HZ, 5
PARM, 3928000, SIM_BATT_VOLTAGE, 12.6
PARM, 3929000, SIM_ASPD_RND, 0.5
PARM, 3930000, SIM_ACCEL_FAIL, 0
PARM, 3931000, SIM_BARO_DRIFT, 0
PARM, 3932000, SIM_SONAR_GLITCH, 0
PARM, 3933000, SIM_SONAR_RND, 0
PARM, 3934000, SIM_RC_FAIL, 0
PARM, 3935000, SIM_GPS2_ENABLE, 0
PARM, 3936000, SIM_BARO_DISABLE, 0
PARM, 3937000, SIM_FLOAT_EXCEPT, 1
PARM, 3938000, SIM_MAG_MOT_X, 0
PARM, 3939000, SIM_MAG_MOT_Y, 0
PARM, 3940000, SIM_MAG_MOT_Z, 0
PARM, 3941000, SIM_ACC_BIAS_X, 0
PARM, 3942000, SIM_ACC_BIAS_Y, 0
PARM, 3943000, SIM_ACC_BIAS_Z, 0
PARM, 3944000, SIM_BARO_GLITCH, 0
PARM, 3945000, SIM_SONAR_SCALE, 12.1212
PARM, 3946000, SIM_FLOW_ENABLE, 0
PARM, 3947000, SIM_TERRAIN, 1
PARM, 3948000, SIM_FLOW_RATE, 10
PARM, 3949000, SIM_FLOW_DELAY, 0
PARM, 3950000, SIM_GPS_DRIFTALT, 0
PARM, 3951000, SIM_BARO_DELAY, 0
PARM, 3952000, SIM_MAG_DELAY, 0
PARM, 3953000, SIM_WIND_DELAY, 0
PARM, 3954000, SIM_MAG_OFS_X, 5
PARM, 3955000, SIM_MAG_OFS_Y, 13
PARM, 3956000, SIM_MAG_OFS_Z, -18
PARM, 3957000, SIM_ACC2_RND, 0
PARM, 3958000, SIM_ARSP_FAIL, 0
PARM, 3959000, AFS_MAN_PIN, -1
PARM, 3960000, AFS_HB_PIN, -1
PARM, 3961000, AFS_WP_COMMS, 0
PARM, 3962000, AFS_WP_GPS_LOSS, 0
PARM, 3963000, AFS_TERMINATE, 0
PARM, 3964000, AFS_TERM_ACTION, 0
PARM, 3965000, AFS_TERM_PIN, -1
PARM, 3966000, AFS_AMSL_LIMIT, 0
PARM, 3967000, AFS_AMSL_ERR_GPS, -1
PARM, 3968000, AFS_QNH_PRESSURE, 0
PARM, 3969000, AFS_ENABLE, 0
PARM, 3970000, AFS_RC_FAIL_MS, 0
PARM, 3971000, AFS_MAX_GPS_LOSS, 0
PARM, 3972000, AFS_MAX_COM_LOSS, 0
PARM, 3973000, FLOW_ENABLE, 0
PARM, 3974000, FLOW_FXSCALER, 0
PARM, 3975000, FLOW_FYSCALER, 0
PARM, 3976000, FLOW_ORIENT_YAW, 0
PARM, 3977000, MIS_TOTAL, 13
PARM, 3978000, MIS_RESTART, 0
PARM, 3979000, RALLY_TOTAL, 0
PARM, 3980000, RALLY_LIMIT_KM, 5
PARM, 3981000, RALLY_INCL_HOME, 0
PARM, 3982000, EKF_VELNE_NOISE, 0.5
PARM, 3983000, EKF_VELD_NOISE, 0.7
PARM, 3984000, EKF_POSNE_NOISE, 0.5
PARM, 3985000, EKF_ALT_NOISE, 0.5
PARM, 3986000, EKF_MAG_NOISE, 0.05
PARM, 3987000, EKF_EAS_NOISE, 1.4
PARM, 3988000, EKF_WIND_PNOISE, 0.1
PARM, 3989000, EKF_WIND_PSCALE, 0.5
PARM, 3990000, EKF_GYRO_PNOISE, 0.015
PARM, 3991000, EKF_ACC_PNOISE, 0.5
PARM, 3992000, EKF_GBIAS_PNOISE, 8E-06
PARM, 3993000, EKF_ABIAS_PNOISE, 5E-05
PARM, 3994000, EKF_MAGE_PNOISE, 0.0003
PARM, 3995000, EKF_MAGB_PNOISE, 0.0003
PARM, 3996000, EKF_VEL_DELAY, 220
PARM, 3997000, EKF_POS_DELAY, 220
PARM, 3998000, EKF_GPS_TYPE, 0
PARM, 3999000, EKF_VEL_GATE, 6
PARM, 4000000, EKF_POS_GATE, 30
PARM, 4001000, EKF_HGT_GATE, 20
PARM, 4002000, EKF_MAG_GATE, 3
PARM, 4003000, EKF_EAS_GATE, 10
PARM, 4004000, EKF_MAG_CAL, 0
PARM, 4005000, EKF_GLITCH_ACCEL, 150
PARM, 4006000, EKF_GLITCH_RAD, 20
PARM, 4007000, EKF_GND_GRADIENT, 2
PARM, 4008000, EKF_FLOW_NOISE, 0.3
PARM, 4009000, EKF_FLOW_GATE, 3
PARM, 4010000, EKF_FLOW_DELAY, 25
PARM, 4011000, EKF_RNG_GATE, 5
PARM, 4012000, EKF_MAX_FLOW, 2.5
PARM, 4013000, EKF_FALLBACK, 1
PARM, 4014000, EKF_ALT_SOURCE, 1
STRT, 4015000, 5, 13
ARSP, 4015000, 0.0220617, 0.0002441406, 0.00, 0.0002441406, 2013.475
